Unit price,Quantity,Tax 5%,Total,cogs,gross margin percentage,gross income,Rating,A,B,C,Mandalay,Naypyitaw,Yangon,Member,Normal,Female,Male,Electronic accessories,Fashion accessories,Food and beverages,Health and beauty,Home and lifestyle,Sports and travel,Cash,Credit card,Ewallet,Day of week
26.67,10,13.335,280.035,266.7,4.761904762,13.335,8.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
10.13,7,3.5455,74.4555,70.91,4.761904762,3.5455,8.3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,6
72.39,2,7.239,152.019,144.78,4.761904762,7.239,8.1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,6
85.91,5,21.4775,451.0275,429.55,4.761904762,21.4775,8.6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,4
81.31,7,28.4585,597.6285,569.17,4.761904762,28.4585,6.3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4
60.3,4,12.06,253.26,241.2,4.761904762,12.06,5.8,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2
31.77,4,6.354,133.434,127.08,4.761904762,6.354,6.2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
64.27,4,12.854,269.934,257.08,4.761904762,12.854,7.7,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
69.51,2,6.951,145.971,139.02,4.761904762,6.951,8.1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
27.22,3,4.083,85.743,81.66,4.761904762,4.083,7.3,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
77.68,4,15.536,326.256,310.72,4.761904762,15.536,8.4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,4
92.98,2,9.298,195.258,185.96,4.761904762,9.298,8,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2
18.08,4,3.616,75.936,72.32,4.761904762,3.616,9.5,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
63.06,3,9.459,198.639,189.18,4.761904762,9.459,7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5
51.71,4,10.342,217.182,206.84,4.761904762,10.342,9.8,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,5
52.34,3,7.851,164.871,157.02,4.761904762,7.851,9.2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2
43.06,5,10.765,226.065,215.3,4.761904762,10.765,7.7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
59.61,10,29.805,625.905,596.1,4.761904762,29.805,5.3,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3
14.62,5,3.655,76.755,73.1,4.761904762,3.655,4.4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
46.53,6,13.959,293.139,279.18,4.761904762,13.959,4.3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6
24.24,7,8.484,178.164,169.68,4.761904762,8.484,9.4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6
45.58,1,2.279,47.859,45.58,4.761904762,2.279,9.8,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,3
75.2,3,11.28,236.88,225.6,4.761904762,11.28,4.8,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
96.8,3,14.52,304.92,290.4,4.761904762,14.52,5.3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4
14.82,3,2.223,46.683,44.46,4.761904762,2.223,8.7,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
52.2,3,7.83,164.43,156.6,4.761904762,7.83,9.5,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,4
46.66,9,20.997,440.937,419.94,4.761904762,20.997,5.3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,6
36.85,5,9.2125,193.4625,184.25,4.761904762,9.2125,9.2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5
70.32,2,7.032,147.672,140.64,4.761904762,7.032,9.6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,6
83.08,1,4.154,87.234,83.08,4.761904762,4.154,6.4,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2
64.99,1,3.2495,68.2395,64.99,4.761904762,3.2495,4.5,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5
77.56,10,38.78,814.38,775.6,4.761904762,38.78,6.9,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,3
54.51,6,16.353,343.413,327.06,4.761904762,16.353,7.8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,6
51.89,7,18.1615,381.3915,363.23,4.761904762,18.1615,4.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
31.75,4,6.35,133.35,127,4.761904762,6.35,8.6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4
53.65,7,18.7775,394.3275,375.55,4.761904762,18.7775,5.2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,6
49.79,4,9.958,209.118,199.16,4.761904762,9.958,6.4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3
30.61,1,1.5305,32.1405,30.61,4.761904762,1.5305,5.2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2
57.89,2,5.789,121.569,115.78,4.761904762,5.789,8.9,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3
28.96,1,1.448,30.408,28.96,4.761904762,1.448,6.2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,3
98.97,9,44.5365,935.2665,890.73,4.761904762,44.5365,6.7,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,5
93.22,3,13.983,293.643,279.66,4.761904762,13.983,7.2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3
80.93,1,4.0465,84.9765,80.93,4.761904762,4.0465,9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,5
67.45,10,33.725,708.225,674.5,4.761904762,33.725,4.2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,6
38.72,9,17.424,365.904,348.48,4.761904762,17.424,4.2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2
72.6,6,21.78,457.38,435.6,4.761904762,21.78,6.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,6
87.91,5,21.9775,461.5275,439.55,4.761904762,21.9775,4.4,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3
98.53,6,29.559,620.739,591.18,4.761904762,29.559,4,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2
43.46,6,13.038,273.798,260.76,4.761904762,13.038,8.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,3
71.68,3,10.752,225.792,215.04,4.761904762,10.752,9.2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,3
91.61,1,4.5805,96.1905,91.61,4.761904762,4.5805,9.8,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2
94.59,7,33.1065,695.2365,662.13,4.761904762,33.1065,4.9,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3
83.25,10,41.625,874.125,832.5,4.761904762,41.625,4.4,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5
91.35,1,4.5675,95.9175,91.35,4.761904762,4.5675,6.8,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,5
78.88,2,7.888,165.648,157.76,4.761904762,7.888,9.1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,5
60.87,2,6.087,127.827,121.74,4.761904762,6.087,8.7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,5
82.58,10,41.29,867.09,825.8,4.761904762,41.29,5,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3
53.3,3,7.995,167.895,159.9,4.761904762,7.995,7.5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,4
12.09,1,0.6045,12.6945,12.09,4.761904762,0.6045,8.2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,5
64.19,10,32.095,673.995,641.9,4.761904762,32.095,6.7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,5
78.31,3,11.7465,246.6765,234.93,4.761904762,11.7465,5.4,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
83.77,2,8.377,175.917,167.54,4.761904762,8.377,7,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
99.7,3,14.955,314.055,299.1,4.761904762,14.955,4.7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
79.91,3,11.9865,251.7165,239.73,4.761904762,11.9865,5,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
66.47,10,33.235,697.935,664.7,4.761904762,33.235,5,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
28.95,7,10.1325,212.7825,202.65,4.761904762,10.1325,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,6
46.2,1,2.31,48.51,46.2,4.761904762,2.31,6.3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
17.63,5,4.4075,92.5575,88.15,4.761904762,4.4075,8.5,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4
52.42,3,7.863,165.123,157.26,4.761904762,7.863,7.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2
98.79,3,14.8185,311.1885,296.37,4.761904762,14.8185,6.4,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5
88.55,8,35.42,743.82,708.4,4.761904762,35.42,4.7,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
55.67,2,5.567,116.907,111.34,4.761904762,5.567,6,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2
72.52,8,29.008,609.168,580.16,4.761904762,29.008,4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,5
12.05,5,3.0125,63.2625,60.25,4.761904762,3.0125,5.5,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,5
19.36,9,8.712,182.952,174.24,4.761904762,8.712,8.7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,4
70.21,6,21.063,442.323,421.26,4.761904762,21.063,7.4,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,5
33.63,1,1.6815,35.3115,33.63,4.761904762,1.6815,5.6,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
15.49,2,1.549,32.529,30.98,4.761904762,1.549,6.3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2
24.74,10,12.37,259.77,247.4,4.761904762,12.37,7.1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,6
75.66,5,18.915,397.215,378.3,4.761904762,18.915,7.8,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
55.81,6,16.743,351.603,334.86,4.761904762,16.743,9.9,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
72.78,10,36.39,764.19,727.8,4.761904762,36.39,7.3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,6
37.32,9,16.794,352.674,335.88,4.761904762,16.794,5.1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2
60.18,4,12.036,252.756,240.72,4.761904762,12.036,9.4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,5
15.69,3,2.3535,49.4235,47.07,4.761904762,2.3535,5.8,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,3
99.69,1,4.9845,104.6745,99.69,4.761904762,4.9845,8,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2
88.15,3,13.2225,277.6725,264.45,4.761904762,13.2225,7.9,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,4
27.93,5,6.9825,146.6325,139.65,4.761904762,6.9825,5.9,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
55.45,1,2.7725,58.2225,55.45,4.761904762,2.7725,4.9,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
42.97,3,6.4455,135.3555,128.91,4.761904762,6.4455,9.3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6
17.14,7,5.999,125.979,119.98,4.761904762,5.999,7.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2
58.75,6,17.625,370.125,352.5,4.761904762,17.625,5.9,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,6
87.1,10,43.55,914.55,871,4.761904762,43.55,9.9,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
98.8,2,9.88,207.48,197.6,4.761904762,9.88,7.7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3
48.63,4,9.726,204.246,194.52,4.761904762,9.726,7.6,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
57.74,3,8.661,181.881,173.22,4.761904762,8.661,7.7,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
17.97,4,3.594,75.474,71.88,4.761904762,3.594,6.4,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5
47.71,6,14.313,300.573,286.26,4.761904762,14.313,4.4,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5
40.62,2,4.062,85.302,81.24,4.761904762,4.062,4.1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3
56.04,10,28.02,588.42,560.4,4.761904762,28.02,4.4,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
93.4,2,9.34,196.14,186.8,4.761904762,9.34,5.5,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5
73.41,3,11.0115,231.2415,220.23,4.761904762,11.0115,4,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5
33.64,8,13.456,282.576,269.12,4.761904762,13.456,9.3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
45.48,10,22.74,477.54,454.8,4.761904762,22.74,4.8,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,4
83.77,2,8.377,175.917,167.54,4.761904762,8.377,4.6,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6
64.08,7,22.428,470.988,448.56,4.761904762,22.428,7.3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
73.47,4,14.694,308.574,293.88,4.761904762,14.694,6,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,5
58.95,10,29.475,618.975,589.5,4.761904762,29.475,8.1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
48.5,6,14.55,305.55,291,4.761904762,14.55,9.4,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4
39.48,1,1.974,41.454,39.48,4.761904762,1.974,6.5,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
34.81,1,1.7405,36.5505,34.81,4.761904762,1.7405,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
49.32,6,14.796,310.716,295.92,4.761904762,14.796,7.1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2
21.48,2,2.148,45.108,42.96,4.761904762,2.148,6.6,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2
23.08,6,6.924,145.404,138.48,4.761904762,6.924,4.9,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3
49.1,2,4.91,103.11,98.2,4.761904762,4.91,6.4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
64.83,2,6.483,136.143,129.66,4.761904762,6.483,8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
63.56,10,31.78,667.38,635.6,4.761904762,31.78,4.3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2
72.88,2,7.288,153.048,145.76,4.761904762,7.288,6.1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
67.1,3,10.065,211.365,201.3,4.761904762,10.065,7.5,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4
70.19,9,31.5855,663.2955,631.71,4.761904762,31.5855,6.7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4
55.04,7,19.264,404.544,385.28,4.761904762,19.264,5.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
48.63,10,24.315,510.615,486.3,4.761904762,24.315,8.8,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
73.38,7,25.683,539.343,513.66,4.761904762,25.683,9.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6
52.6,9,23.67,497.07,473.4,4.761904762,23.67,7.6,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2
87.37,5,21.8425,458.6925,436.85,4.761904762,21.8425,6.6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
27.04,4,5.408,113.568,108.16,4.761904762,5.408,6.9,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
62.19,4,12.438,261.198,248.76,4.761904762,12.438,4.3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6
69.58,9,31.311,657.531,626.22,4.761904762,31.311,7.8,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
97.5,10,48.75,1023.75,975,4.761904762,48.75,8,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,5
60.41,8,24.164,507.444,483.28,4.761904762,24.164,9.6,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3
32.32,3,4.848,101.808,96.96,4.761904762,4.848,4.3,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2
19.77,10,9.885,207.585,197.7,4.761904762,9.885,5,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2
80.47,9,36.2115,760.4415,724.23,4.761904762,36.2115,9.2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6
88.39,9,39.7755,835.2855,795.51,4.761904762,39.7755,6.3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5
71.77,7,25.1195,527.5095,502.39,4.761904762,25.1195,8.9,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
43,4,8.6,180.6,172,4.761904762,8.6,7.6,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3
68.98,1,3.449,72.429,68.98,4.761904762,3.449,4.8,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15.62,8,6.248,131.208,124.96,4.761904762,6.248,9.1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,6
25.7,3,3.855,80.955,77.1,4.761904762,3.855,6.1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,3
80.62,6,24.186,507.906,483.72,4.761904762,24.186,9.1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,3
75.53,4,15.106,317.226,302.12,4.761904762,15.106,8.3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
77.63,9,34.9335,733.6035,698.67,4.761904762,34.9335,7.2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
13.85,9,6.2325,130.8825,124.65,4.761904762,6.2325,6,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
98.7,8,39.48,829.08,789.6,4.761904762,39.48,8.5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3
35.68,5,8.92,187.32,178.4,4.761904762,8.92,6.6,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2
71.46,7,25.011,525.231,500.22,4.761904762,25.011,4.5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3
11.94,3,1.791,37.611,35.82,4.761904762,1.791,8.1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5
45.38,3,6.807,142.947,136.14,4.761904762,6.807,7.2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,6
17.48,6,5.244,110.124,104.88,4.761904762,5.244,6.1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,4
25.56,7,8.946,187.866,178.92,4.761904762,8.946,7.1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5
90.63,9,40.7835,856.4535,815.67,4.761904762,40.7835,5.1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4
44.12,3,6.618,138.978,132.36,4.761904762,6.618,7.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
36.77,7,12.8695,270.2595,257.39,4.761904762,12.8695,7.4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4
23.34,4,4.668,98.028,93.36,4.761904762,4.668,7.4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28.5,8,11.4,239.4,228,4.761904762,11.4,6.6,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2
55.57,3,8.3355,175.0455,166.71,4.761904762,8.3355,5.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
69.74,10,34.87,732.27,697.4,4.761904762,34.87,8.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
97.26,4,19.452,408.492,389.04,4.761904762,19.452,6.8,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5
52.18,7,18.263,383.523,365.26,4.761904762,18.263,9.3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5
22.32,4,4.464,93.744,89.28,4.761904762,4.464,4.4,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,4
56,3,8.4,176.4,168,4.761904762,8.4,4.8,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3
19.7,1,0.985,20.685,19.7,4.761904762,0.985,9.5,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,4
75.88,7,26.558,557.718,531.16,4.761904762,26.558,8.9,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3
53.72,1,2.686,56.406,53.72,4.761904762,2.686,6.4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4
81.95,10,40.975,860.475,819.5,4.761904762,40.975,6,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6
81.2,7,28.42,596.82,568.4,4.761904762,28.42,8.1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,5
58.76,10,29.38,616.98,587.6,4.761904762,29.38,9,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
91.56,8,36.624,769.104,732.48,4.761904762,36.624,6,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,5
93.96,9,42.282,887.922,845.64,4.761904762,42.282,9.8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2
55.61,7,19.4635,408.7335,389.27,4.761904762,19.4635,8.5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,5
84.83,1,4.2415,89.0715,84.83,4.761904762,4.2415,8.8,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
71.63,2,7.163,150.423,143.26,4.761904762,7.163,8.8,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
37.69,2,3.769,79.149,75.38,4.761904762,3.769,9.5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2
31.67,8,12.668,266.028,253.36,4.761904762,12.668,5.6,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2
38.42,1,1.921,40.341,38.42,4.761904762,1.921,8.6,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,5
65.23,10,32.615,684.915,652.3,4.761904762,32.615,5.2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
10.53,5,2.6325,55.2825,52.65,4.761904762,2.6325,5.8,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2
12.29,9,5.5305,116.1405,110.61,4.761904762,5.5305,8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
81.23,7,28.4305,597.0405,568.61,4.761904762,28.4305,9,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22.32,4,4.464,93.744,89.28,4.761904762,4.464,4.1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,3
27.28,5,6.82,143.22,136.4,4.761904762,6.82,8.6,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,6
17.42,10,8.71,182.91,174.2,4.761904762,8.71,7,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,4
73.28,5,18.32,384.72,366.4,4.761904762,18.32,8.4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3
84.87,3,12.7305,267.3405,254.61,4.761904762,12.7305,7.4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4
97.29,8,38.916,817.236,778.32,4.761904762,38.916,6.2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,5
35.74,8,14.296,300.216,285.92,4.761904762,14.296,4.9,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
96.52,6,28.956,608.076,579.12,4.761904762,28.956,4.5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,4
18.85,10,9.425,197.925,188.5,4.761904762,9.425,5.6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
55.39,4,11.078,232.638,221.56,4.761904762,11.078,8,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
77.2,10,38.6,810.6,772,4.761904762,38.6,5.6,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
72.13,10,36.065,757.365,721.3,4.761904762,36.065,4.2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3
